probIn scale
0.03642544 0.01627413
0.04996651 0.01716009
0.05323905 0.01658411
0.03115352 0.01741271
0.04559003 0.01671154
0.03129058 0.0171011
0.0420721 0.01671468
0.03339844 0.01641977
0.03374642 0.01771166
0.01679299 0.01806892
0.02362345 0.01817878
0.0203879 0.018567
0.03999789 0.01794456
0.03976615 0.01827485
0.03800848 0.01678425
0.04135793 0.0169192
0.03688978 0.01653419
0.03386567 0.01733573
0.04383384 0.01728417
0.02439768 0.01678094
0.02742327 0.01500763
0.05053352 0.01554377
0.06250251 0.01616315
0.05125925 0.01706052
0.03006155 0.01746817
0.03052026 0.01801608
0.02019028 0.01917427
0.02306607 0.01790453
0.01412906 0.01964248
0.02071252 0.01979663
0.01834259 0.0196538
0.01517497 0.02189759
0.01463874 0.01968955
0.01805207 0.02037715
0.01782988 0.01855207
0.01811657 0.01818468
0.04786881 0.01948698
0.03428336 0.01970916
0.03167866 0.02008767
0.00760926 0.01925378
0.01590489 0.01952346
0.01092529 0.01847356
0.01336144 0.01751955
0.01904342 0.01674759
0.03546491 0.01600946
0.01985289 0.01657457
0.0295671 0.01779163
0.0376813 0.01891145
0.03890014 0.02009332
0.04743113 0.02028384
0.05260608 0.02184239
0.04104629 0.02208628
0.03570533 0.02406998
0.03382875 0.02270639
0.05291068 0.02344533
0.05044998 0.02516916
0.04102099 0.02408873
0.03887501 0.02367378
0.02269462 0.02383973
0.02015475 0.02396367
0.02487982 0.02557465
0.03220193 0.02594934
0.01796281 0.02595842
0.01986692 0.0263411
0.02503238 0.02555884
0.03451055 0.02756455
0.03349433 0.02885586
0.01925598 0.02861965
0.01793142 0.02797762
0.02556049 0.02826566
0.02505739 0.02746229
0.02252824 0.02776951
0.02790852 0.02715362
0.02253013 0.02618651
0.02171458 0.02775498
0.02351318 0.02531213
0.02141159 0.0260816
0.008384273 0.02643351
0.01321922 0.02822466
0.01856307 0.03098636
0.007234314 0.03080431
0.01194058 0.02970097
0.01181048 0.03005726
0.01006809 0.0291569
0.008306516 0.0296189
0.006798881 0.03073478
0.006821897 0.02974534
0.0116032 0.02693642
0.02094459 0.02590015
0.02722267 0.026828
0.0150769 0.02810028
0.02845603 0.02799465
0.02634084 0.03027589
0.02726627 0.02824597
0.009808013 0.02419326
0.02137847 0.02457226
0.0275475 0.02195017
0.03013056 0.02188735
0.03220747 0.02065133
0.02759952 0.02239381
0.01756349 0.02226201
0.01822828 0.02357009
0.01305835 0.02342079
0.01020538 0.02313677
0.01928916 0.02238743
