probIn scale
0.0215261 1289.233
0.02234088 1268.404
0.01750192 1252.93
0.007742612 1184.28
0.01019926 1151.384
0.006899225 1030.072
0.007509652 1044.698
0.0101983 1017.191
0.002608553 1051.238
0.01278453 1055.885
0.01185193 1089.258
0.01146311 1127.98
0.01834173 1060.346
0.01736946 1097.645
0.02446659 1133.427
0.0382374 1156.934
0.0433225 1165.562
0.04610697 1148.455
0.03159758 1173.509
0.03957203 1136.488
0.05862734 1187.491
0.0193626 1167.743
0.02333913 1175.922
0.0201473 1173.21
0.01463335 1224.286
0.02942756 1231.747
0.01636668 1192.644
0.03974855 1276.004
0.01305995 1279.961
0.01900073 1276.663
0.005091781 1297.634
0.008426362 1339.49
0.005365389 1390.371
0.009711769 1363.811
0.01310709 1392.829
0.005169474 1323.465
0.01642913 1429.653
0.01874023 1424.37
0.0227245 1386.051
0.02416413 1460.415
0.01965784 1505.039
0.02206626 1637.666
0.02039415 1629.204
0.03210461 1649.829
0.02524938 1541.257
0.02479407 1517.908
0.0136908 1543.25
0.01625263 1531.964
0.0212643 1491.324
0.01161811 1558.162
0.01733697 1581.233
0.02257862 1570.714
0.02484821 1550.392
0.0215488 1581.093
0.01208482 1559.722
0.00933463 1508.889
0.01007446 1594.276
0.0139167 1692.766
0.02458104 1560.471
0.02388276 1574.572
0.009937013 1573.797
0.0201701 1608.452
0.01415771 1689.083
0.007966402 1762.167
0.004382082 1713.234
0.01685765 1752.137
0.004330337 1736.208
0.001392742 1593.484
0.007113453 1460.176
0.007172141 1450.654
0.007704708 1462.003
0.007984351 1425.027
0.006750159 1553.438
0.01320083 1636.28
0.03491408 1580.333
0.0581102 1573.958
0.0437793 1405.727
0.04654235 1382.719
0.02832546 1336.626
0.0155824 1232.72
0.01407166 1104.621
0.006891421 1197.014
0.01257713 1235.331
0.02109244 1194.623
0.009376096 1155.244
0.008753557 1098.696
0.01058874 1039.813
0.008083676 930.0246
0.01028519 1037.311
0.01640117 983.8816
0.06072358 958.1224
0.07576253 984.9669
0.04873806 926.9427
0.02367901 898.8398
0.03139397 823.6841
0.03598125 785.9962
0.06015841 807.0614
0.04862564 768.3831
0.05441042 733.8279
0.06958566 789.6917
0.06209765 817.4578
0.02207129 854.8441
0.01472617 828.3898
0.01119108 863.7456
0.04065844 812.8454
0.03911296 809.0401
0.03818851 801.7339
0.03943049 798.8739
0.02115411 732.8001
0.01942012 754.5529
0.03441251 724.7907
0.01154482 723.6174
0.01033187 699.0589
0.005345591 657.199
0.005284182 614.2583
0.01335468 576.5879
0.02623629 553.6217
0.01531898 559.1479
0.03503014 557.0133
0.03692456 542.3478
0.02765296 551.922
0.01814325 589.5137
0.02206364 566.5012
0.01685846 514.9047
0.04237764 490.4136
0.04239034 527.0264
0.05744246 491.9966
