probIn varB
0.01661137 79.74256
0.01351022 81.83239
0.008634434 86.07046
0.0008995765 93.37993
0.003731755 80.5726
0.003119203 77.77998
0.006206976 65.53019
0.01925779 59.22811
0.00824947 51.36118
0.01057789 57.88468
0.01474992 48.59089
0.01898518 51.29653
0.008699682 57.44381
0.01651886 61.98623
0.005550652 56.16687
0.005271187 53.15142
0.005602026 54.48794
0.004171996 49.4987
0.006293413 48.82409
0.001303151 43.39828
0.005608745 40.7254
0.00821282 38.66091
0.007902135 45.47065
0.008630586 37.99157
0.01398412 37.61363
0.006473736 33.01833
0.008787469 36.92299
0.01969087 38.29204
0.02801743 39.67975
0.01885485 40.57706
0.01414906 34.94236
0.004331085 38.10415
0.01855399 45.252
0.02051217 40.75742
0.04370259 48.04821
0.04276157 48.46388
0.0384069 49.8345
0.01209486 53.73608
0.01791539 49.50024
0.007772799 50.29195
0.006920212 57.15811
0.004247135 59.10389
0.01164013 61.31269
0.009892707 77.42475
0.01740902 70.47562
0.02380522 70.96533
0.01176208 71.43505
0.007009237 74.66645
0.004906764 74.9081
0.004111788 70.80861
