probIn scale
0.02686971 309.2092
0.02585493 306.7334
0.02645766 307.1426
0.01309341 304.1001
0.002930295 297.6548
0.002206285 322.5986
0.01339776 325.0946
0.00370656 330.1872
0.00523826 307.7876
0.01023329 287.5294
0.01221952 322.9303
0.005053516 300.9798
0.009274154 310.1172
0.020189 314.4137
0.01739864 312.9576
0.007485485 293.3649
0.005208176 301.0942
0.007885256 334.581
0.001512998 341.4726
0.00378916 329.3014
0.01536064 316.3473
0.01325519 318.5328
0.01822998 313.7678
0.02030164 301.8872
0.01420598 295.4511
0.01849363 291.9744
0.01079529 295.586
0.004441937 296.1497
0.005541519 279.3153
0.00927615 264.1462
0.0002845591 265.5451
0.00503982 260.6352
0.001856225 266.2602
0.003346852 255.7054
0.008598342 254.0994
0.007213451 275.4344
0.006107611 261.0664
0.008166534 254.5759
0.006517633 260.0005
0.006715618 276.3158
0.01763018 260.3256
0.02163259 270.0555
0.01722102 255.0945
0.006904574 258.3554
0.003569179 256.3838
0.00179554 254.4136
0.001141869 254.0808
0.003003497 252.8766
0.004620872 254.513
0.004742639 267.1303
0.002089177 291.7614
0.008397804 275.6105
0.006030672 280.111
0.006446168 276.3085
0.01054564 264.3465
0.01786042 260.9052
0.007523589 273.6021
0.009993181 263.9407
0.01773596 256.3277
0.006557858 257.2997
0.01342454 254.5133
0.009106689 264.9167
0.01192077 272.2335
0.011251 283.028
0.01756529 273.9384
0.01152421 281.4215
0.009589909 280.0563
0.002781781 265.7437
0.001718762 257.8594
0.001837354 256.7175
0.002473494 242.6018
0.005966812 261.3747
0.006788654 271.9289
0.009323887 254.2036
0.004881382 284.6666
0.00267798 290.1018
0.000298007 281.9313
0.00249497 271.939
0.007638794 268.7826
0.006675273 276.0107
0.006104057 260.9443
0.008999526 254.0247
0.007408318 274.9574
0.008306495 271.7547
0.002054472 279.5334
0.001575942 284.7945
0.0008682106 275.4184
0.005822954 261.4356
0.00314226 249.6812
0.006140159 254.3874
0.002175864 237.0648
0.01695597 236.8508
0.01933397 235.1001
0.01190346 247.8748
0.01363035 258.8778
0.01397894 259.7815
0.01308856 249.3436
0.01272833 262.6053
0.01246005 280.9927
0.01197056 280.3234
0.01445722 265.2859
0.007615444 254.4599
0.006303349 231.4102
0.0211093 236.9239
0.03243711 211.3647
0.01727201 192.5083
0.02695124 188.5625
0.009242099 191.5648
0.008747927 195.752
0.009044721 212.6747
0.008911133 203.9729
0.00943465 208.9812
0.004368434 200.3498
0.003316753 190.0689
0.009329046 189.5574
0.01119313 175.6486
0.004948823 165.4246
0.01808577 169.2494
0.02543602 174.7097
0.01825412 181.5737
0.008256799 187.0186
0.004595303 189.5631
0.004001576 183.6217
0.01799889 181.4791
0.029922 182.7704
0.008660017 189.4353
0.003988438 181.7824
0.001234072 169.9683
0.00191893 175.3932
0.006979217 176.7319
0.003979366 170.2659
0.005494319 170.1979
0.007188915 162.762
0.02485227 159.7483
0.02177071 158.0952
0.0264031 141.7378
0.02519338 137.2508
0.01256007 135.2224
0.003454475 144.4675
0.006246869 143.1424
0.005297859 139.0438
0.009394271 140.8109
0.0008608494 141.0116
0.001941477 136.4225
0.006949679 128.8518
0.03612781 127.0471
0.03545803 127.1999
0.03209449 124.5031
0.02721823 130.1423
0.006510247 120.4189
0.004845673 124.9186
0.001645825 122.0434
0.009554909 123.5428
0.0127964 133.216
0.009279427 138.4426
0.02571934 135.861
0.03594268 136.3858
0.03644811 137.1478
0.0774583 139.2766
0.08928936 125.626
0.111202 119.2678
0.05817526 116.7828
0.03363792 118.6678
0.01772015 130.1054
0.009931218 122.3851
0.01101998 123.2018
0.01198255 121.6069
0.01772499 122.4838
0.00941078 118.1765
0.01119063 116.949
0.007392648 116.0249
0.004880798 116.7082
0.01084635 115.9377
0.007683883 124.9078
0.01519392 122.3771
0.007371646 122.0641
0.006899222 133.2259
0.002822009 137.6346
0.002800139 144.3303
0.01616238 141.0854
0.01008853 145.4117
0.01250923 141.9833
0.007574779 153.9702
0.01926082 158.1689
0.03861205 155.0628
0.03634016 148.6882
0.03317337 130.2288
0.03195341 132.8814
0.02886303 132.5532
0.0168657 130.6003
0.01084194 131.9658
0.02576188 138.2304
0.02289982 133.1617
0.03353814 127.9423
0.02223302 123.2507
0.01410098 123.8563
0.02823807 123.8151
0.0148756 135.3891
0.01014766 131.1608
0.01647289 121.5088
0.01595254 111.6414
0.01859832 111.4161
0.01028068 119.8162
0.002772867 119.9676
0.005207436 123.3178
0.003836394 121.9907
0.006985664 117.8472
0.007804152 125.1589
0.0279279 136.4401
0.05347267 149.4363
0.03049054 145.1043
0.02020171 147.97
0.01198393 140.2799
0.02372278 136.338
0.01871164 126.0781
0.01892361 123.4465
0.01293346 131.1395
0.01165182 137.8963
0.03031987 140.1133
0.02414331 134.3225
0.03232159 141.6218
0.02217753 138.1035
0.04196071 131.7234
0.01436898 145.9823
0.01884414 139.2179
0.02833232 145.0794
0.02722781 134.9051
0.01860997 136.4857
0.01306495 135.4839
0.02036798 144.4019
0.01465425 146.2278
0.01747777 148.4854
0.003160815 142.1007
0.004826859 125.5554
0.01124545 129.9132
0.01147818 125.3234
0.01031357 130.3471
0.01026464 134.5023
0.002037019 133.1652
0.00256075 139.5045
0.006405419 145.9997
0.01604506 145.8689
0.01193729 150.235
0.01047062 141.8398
0.02498668 133.1412
0.03712978 133.2779
0.03876195 118.7646
0.03699429 109.5591
0.03563496 101.8328
0.05111249 91.95221
0.07115591 94.84719
0.09341196 91.08028
0.09536173 81.63669
0.09883755 86.96941
0.07177053 79.45734
0.064125 80.94817
0.06485086 81.34973
0.05518682 82.87868
0.03702401 73.89526
0.02648562 70.0467
0.03701186 69.94084
0.02873674 66.8493
0.02212561 68.86428
0.02165581 66.99946
0.02036794 71.86709
0.011185 73.39066
0.006482905 71.17117
0.007900665 69.46349
0.009569451 69.24652
0.01472859 72.80809
0.01988135 72.2643
0.01132153 68.76702
0.01869533 67.14726
0.03487185 65.613
0.03038617 67.68736
0.02762291 70.67836
0.01690595 76.91281
0.008920195 77.74772
0.001536405 72.65136
0.0001072991 70.31615
0.002038347 71.39148
0.002470865 70.33153
0.005212863 64.56506
0.004562698 64.44549
0.01746567 66.77075
0.03063584 68.68672
0.04393116 68.15943
0.06195703 71.59657
0.03637759 71.27133
0.02504394 76.05768
0.02395001 77.83333
0.01008868 74.8878
0.01670712 72.08052
0.01855364 72.65482
0.04333654 76.94296
0.02943919 81.51902
0.04008781 81.45178
0.02343262 85.49978
0.02871861 79.33187
0.02897294 73.29694
0.01939145 77.04118
0.02012345 74.14062
0.01407364 77.12734
0.02774676 80.17599
0.03089443 84.29882
0.05928 87.39495
0.04932078 88.88441
0.1007252 92.36579
0.07330256 89.03962
0.04709084 88.69216
0.02258121 87.34838
0.01950948 93.84825
0.01828502 88.46581
0.01889548 89.01111
0.01429919 93.96252
0.03126648 92.69923
0.02946633 96.82412
0.01763247 102.9763
0.005798166 98.64813
0.004927085 102.0788
0.009294109 109.4682
0.004605801 112.2501
0.001563525 97.52439
0.01111675 93.24602
0.01179861 90.68006
0.01542584 86.93724
0.01704313 89.37885
0.03183935 88.9787
0.01978823 96.17823
0.01950263 102.9119
0.03646656 101.4876
0.04117274 107.408
0.03242668 93.16049
0.02548618 89.14528
0.02549954 88.08615
0.04209122 87.87743
0.05316099 84.62901
0.0491218 83.29335
0.0561221 87.26915
0.06036995 89.54584
0.05401349 89.34257
0.08284951 78.57719
0.09682806 75.35221
0.1132029 69.16656
0.1417027 71.89604
0.1337269 68.86409
0.08862898 64.54935
0.09715307 59.97183
0.08344354 56.8923
0.05709718 57.99611
0.08998892 57.10707
0.09638934 63.77909
0.08946309 59.32986
0.1207435 61.727
0.1291046 68.12937
0.1389553 66.50866
0.1013295 71.84393
0.06270388 71.73432
0.03407858 70.5991
0.01415069 65.45507
0.0288856 65.56424
0.02523388 65.6074
0.01635715 64.58471
0.01600413 66.34863
0.03549438 64.91866
0.02698431 63.53733
0.02299818 59.84474
0.0364672 58.59363
0.02935513 57.48146
0.03297321 60.37033
0.03780987 62.73506
0.04130971 60.47979
0.03323785 63.14317
0.02224911 62.48647
0.02282231 63.88558
0.01948316 62.92296
0.02740238 64.93011
0.02296541 61.27502
0.01559274 60.94763
0.01811726 59.13246
0.01537615 63.43484
0.005068974 64.70457
0.02051354 67.07022
0.02029133 63.32503
0.02614355 64.76427
0.03129255 64.06696
0.02033059 64.43502
0.02310385 62.4092
0.01110804 60.90909
0.009105973 59.34338
0.006180406 60.12814
0.02038586 61.92005
0.03459952 63.75848
0.02629599 60.86739
0.03221901 58.06317
0.01426974 62.28792
0.03585551 58.37036
0.03773177 60.85975
0.03183166 59.03151
0.03704583 59.13078
0.03746045 55.75544
0.02537199 57.22021
0.04439797 59.30958
0.04494037 60.16328
0.07735313 54.65498
0.05976705 56.51949
0.07153133 57.64933
0.0784632 56.23843
0.0706037 58.42395
0.04922416 60.28187
0.06074103 62.20893
0.0788227 62.65442
0.07422128 65.18148
0.05161581 61.84918
0.09198342 58.80668
0.08311248 62.19339
0.1016928 61.12379
0.08815477 55.76185
0.06044035 62.6833
0.06992617 68.31401
0.05878028 66.86855
