scenario,lambda,sample,contribution
crude_protein_priority,3.359818286283781,TSs138B,2.361064478464408e-16
crude_protein_priority,3.359818286283781,TSs15,4.240914221089067e-16
crude_protein_priority,3.359818286283781,TSs151B,3.0932434850784916e-15
crude_protein_priority,3.359818286283781,TSs155,6.710218189858992e-16
crude_protein_priority,3.359818286283781,TSs156A,2.038030209189313e-15
crude_protein_priority,3.359818286283781,TSs157A,0.3329400298177673
crude_protein_priority,3.359818286283781,TSs158,7.431856880826403e-18
crude_protein_priority,3.359818286283781,TSs161,4.665280526143463e-16
crude_protein_priority,3.359818286283781,TSs166,3.286780654039433e-17
crude_protein_priority,3.359818286283781,TSs168,5.597722014208173e-16
crude_protein_priority,3.359818286283781,TSs195,5.183387491034107e-16
crude_protein_priority,3.359818286283781,TSs1A,6.02182479723565e-17
crude_protein_priority,3.359818286283781,TSs2,3.774709774850272e-17
crude_protein_priority,3.359818286283781,TSs201,6.007202210130951e-17
crude_protein_priority,3.359818286283781,TSs209,1.1322383551916111e-16
crude_protein_priority,3.359818286283781,TSs217,3.0342494670778117e-16
crude_protein_priority,3.359818286283781,TSs224,2.4754745325377292e-17
crude_protein_priority,3.359818286283781,TSs22A,0.09285961072777286
crude_protein_priority,3.359818286283781,TSs22B,2.208104163993024e-16
crude_protein_priority,3.359818286283781,TSs23,1.513923149189153e-16
crude_protein_priority,3.359818286283781,TSs24,9.79686210899953e-16
crude_protein_priority,3.359818286283781,TSs266,2.9927011235276696e-17
crude_protein_priority,3.359818286283781,TSs269,1.450759943874814e-16
crude_protein_priority,3.359818286283781,TSs27,2.4792479651035493e-16
crude_protein_priority,3.359818286283781,TSs274,7.255671175832882e-17
crude_protein_priority,3.359818286283781,TSs277,1.2262307917739303e-16
crude_protein_priority,3.359818286283781,TSs282,0.03880336365970733
crude_protein_priority,3.359818286283781,TSs287,9.448195416512436e-18
crude_protein_priority,3.359818286283781,TSs291,6.240211567006209e-17
crude_protein_priority,3.359818286283781,TSs293,1.9647580051789348e-17
crude_protein_priority,3.359818286283781,TSs294,2.8633988458164335e-16
crude_protein_priority,3.359818286283781,TSs296,2.0354521830736888e-17
crude_protein_priority,3.359818286283781,TSs297,0.02801071944476196
crude_protein_priority,3.359818286283781,TSs3,1.7828978824236446e-16
crude_protein_priority,3.359818286283781,TSs30,1.1494277513700071e-18
crude_protein_priority,3.359818286283781,TSs303,3.5344507900605227e-16
crude_protein_priority,3.359818286283781,TSs311,4.3056704578307496e-16
crude_protein_priority,3.359818286283781,TSs314A,2.451293805636583e-17
crude_protein_priority,3.359818286283781,TSs314B,4.6024584671542226e-17
crude_protein_priority,3.359818286283781,TSs317,2.454333303782634e-17
crude_protein_priority,3.359818286283781,TSs325,0.06712437391365013
crude_protein_priority,3.359818286283781,TSs33,4.2265084280981576e-18
crude_protein_priority,3.359818286283781,TSs331,0.03791611714983823
crude_protein_priority,3.359818286283781,TSs333,0.016589597997844898
crude_protein_priority,3.359818286283781,TSs334,0.049048347717302314
crude_protein_priority,3.359818286283781,TSs336,2.5745728562921093e-16
crude_protein_priority,3.359818286283781,TSs338,2.6484424549712743e-16
crude_protein_priority,3.359818286283781,TSs357,1.579365676972232e-17
crude_protein_priority,3.359818286283781,TSs358,2.5466237749852112e-17
crude_protein_priority,3.359818286283781,TSs361,7.962000300102331e-17
crude_protein_priority,3.359818286283781,TSs363,4.3731594022773474e-16
crude_protein_priority,3.359818286283781,TSs365,0.0
crude_protein_priority,3.359818286283781,TSs368,8.769588611894729e-18
crude_protein_priority,3.359818286283781,TSs371,6.304544389319055e-17
crude_protein_priority,3.359818286283781,TSs378,1.0158496153585536e-16
crude_protein_priority,3.359818286283781,TSs38,0.05981422633617015
crude_protein_priority,3.359818286283781,TSs383,7.792055967005354e-16
crude_protein_priority,3.359818286283781,TSs3A,2.7843246591198915e-16
crude_protein_priority,3.359818286283781,TSs4,0.0
crude_protein_priority,3.359818286283781,TSs417,3.1225789812803776e-16
crude_protein_priority,3.359818286283781,TSs44C,1.0418212930366593e-16
crude_protein_priority,3.359818286283781,TSs48,7.952078202536474e-17
crude_protein_priority,3.359818286283781,TSs49,0.083259018344925
crude_protein_priority,3.359818286283781,TSs49A,0.0
crude_protein_priority,3.359818286283781,TSs51,1.8567460631772876e-17
crude_protein_priority,3.359818286283781,TSs53,6.480170564552262e-18
crude_protein_priority,3.359818286283781,TSs56,5.025955917809712e-16
crude_protein_priority,3.359818286283781,TSs56A,0.0
crude_protein_priority,3.359818286283781,TSs58,4.4852555974784155e-18
crude_protein_priority,3.359818286283781,TSs59B,0.0529089480827215
crude_protein_priority,3.359818286283781,TSs5A,0.0
crude_protein_priority,3.359818286283781,TSs60,4.089792997960248e-16
crude_protein_priority,3.359818286283781,TSs60B,3.290728881963915e-18
crude_protein_priority,3.359818286283781,TSs61,6.256443965302306e-16
crude_protein_priority,3.359818286283781,TSs63A,6.935492690983019e-17
crude_protein_priority,3.359818286283781,TSs68,0.03908204268429521
crude_protein_priority,3.359818286283781,TSs7,8.22529749216284e-19
crude_protein_priority,3.359818286283781,TSs78,3.4764435853685996e-16
crude_protein_priority,3.359818286283781,TSs82,8.22201273668912e-18
crude_protein_priority,3.359818286283781,TSs9,5.944556868891424e-17
crude_protein_priority,3.359818286283781,TSs95,2.7958386503216933e-17
crude_protein_priority,3.359818286283781,TSs96,1.8723387374861385e-17
crude_protein_priority,3.359818286283781,TSs98,8.031129150160248e-17
crude_protein_priority,5.455594781168514,TSs10,0.0720161573096762
crude_protein_priority,5.455594781168514,TSs104,5.90122066769982e-16
crude_protein_priority,5.455594781168514,TSs10A,0.010281788598772249
crude_protein_priority,5.455594781168514,TSs11,5.82044257355714e-19
crude_protein_priority,5.455594781168514,TSs111,0.0
crude_protein_priority,5.455594781168514,TSs116,7.384782110603351e-16
crude_protein_priority,5.455594781168514,TSs119A,0.05185424254405107
crude_protein_priority,5.455594781168514,TSs120,9.42811234200478e-16
crude_protein_priority,5.455594781168514,TSs131,0.028455117246212334
crude_protein_priority,5.455594781168514,TSs132,1.2946563113937573e-16
crude_protein_priority,5.455594781168514,TSs133,7.043705765088218e-16
crude_protein_priority,5.455594781168514,TSs136,2.073468989352882e-17
crude_protein_priority,5.455594781168514,TSs138B,0.0
crude_protein_priority,5.455594781168514,TSs15,0.0
crude_protein_priority,5.455594781168514,TSs151B,0.0
crude_protein_priority,5.455594781168514,TSs155,0.0
crude_protein_priority,5.455594781168514,TSs156A,0.0
crude_protein_priority,5.455594781168514,TSs157A,0.2216313220375568
crude_protein_priority,5.455594781168514,TSs158,6.00878676538919e-17
crude_protein_priority,5.455594781168514,TSs161,0.0
crude_protein_priority,5.455594781168514,TSs166,0.0
crude_protein_priority,5.455594781168514,TSs168,0.0
crude_protein_priority,5.455594781168514,TSs195,1.9998320397704495e-16
crude_protein_priority,5.455594781168514,TSs1A,2.6455438545175222e-17
crude_protein_priority,5.455594781168514,TSs2,7.091490992159528e-17
crude_protein_priority,5.455594781168514,TSs201,0.0
crude_protein_priority,5.455594781168514,TSs209,2.1563144160063536e-16
crude_protein_priority,5.455594781168514,TSs217,0.0
crude_protein_priority,5.455594781168514,TSs224,4.486715911561276e-16
crude_protein_priority,5.455594781168514,TSs22A,0.07535541645375719
crude_protein_priority,5.455594781168514,TSs22B,4.3076646694012776e-16
crude_protein_priority,5.455594781168514,TSs23,1.9701519253973687e-16
crude_protein_priority,5.455594781168514,TSs24,0.0
crude_protein_priority,5.455594781168514,TSs266,0.0
crude_protein_priority,5.455594781168514,TSs269,0.0
crude_protein_priority,5.455594781168514,TSs27,0.0
crude_protein_priority,5.455594781168514,TSs274,0.0
crude_protein_priority,5.455594781168514,TSs277,0.0
crude_protein_priority,5.455594781168514,TSs282,0.037810338424451105
crude_protein_priority,5.455594781168514,TSs287,1.5627584781142797e-16
crude_protein_priority,5.455594781168514,TSs291,0.0
crude_protein_priority,5.455594781168514,TSs293,4.1365670139196144e-16
crude_protein_priority,5.455594781168514,TSs294,9.872528116742847e-17
crude_protein_priority,5.455594781168514,TSs296,0.00537490046136901
crude_protein_priority,5.455594781168514,TSs297,0.026646257037228227
crude_protein_priority,5.455594781168514,TSs3,0.0
crude_protein_priority,5.455594781168514,TSs30,8.942972946500137e-17
crude_protein_priority,5.455594781168514,TSs303,0.0
crude_protein_priority,5.455594781168514,TSs311,1.6245163136002833e-16
crude_protein_priority,5.455594781168514,TSs314A,0.0
crude_protein_priority,5.455594781168514,TSs314B,0.0
crude_protein_priority,5.455594781168514,TSs317,0.00025888459803051256
crude_protein_priority,5.455594781168514,TSs325,0.07062349003960403
crude_protein_priority,5.455594781168514,TSs33,3.097037411799727e-16
crude_protein_priority,5.455594781168514,TSs331,0.04805426707773088
crude_protein_priority,5.455594781168514,TSs333,0.030913702919779077
crude_protein_priority,5.455594781168514,TSs334,0.053015166604379604
crude_protein_priority,5.455594781168514,TSs336,0.0
crude_protein_priority,5.455594781168514,TSs338,0.0
crude_protein_priority,5.455594781168514,TSs357,5.381124869370311e-16
crude_protein_priority,5.455594781168514,TSs358,1.0874625921554856e-15
crude_protein_priority,5.455594781168514,TSs361,0.003887897331473652
crude_protein_priority,5.455594781168514,TSs363,5.94017186902533e-18
crude_protein_priority,5.455594781168514,TSs365,0.009833917991940217
crude_protein_priority,5.455594781168514,TSs368,0.0
crude_protein_priority,5.455594781168514,TSs371,0.0
crude_protein_priority,5.455594781168514,TSs378,0.0
crude_protein_priority,5.455594781168514,TSs38,0.051826344148978375
crude_protein_priority,5.455594781168514,TSs383,0.0
crude_protein_priority,5.455594781168514,TSs3A,0.0
crude_protein_priority,5.455594781168514,TSs4,0.0
crude_protein_priority,5.455594781168514,TSs417,0.0
crude_protein_priority,5.455594781168514,TSs44C,0.0
crude_protein_priority,5.455594781168514,TSs48,1.025682385241382e-16
crude_protein_priority,5.455594781168514,TSs49,0.06413619960721552
crude_protein_priority,5.455594781168514,TSs49A,0.01318954461680942
crude_protein_priority,5.455594781168514,TSs51,0.0
crude_protein_priority,5.455594781168514,TSs53,0.0
crude_protein_priority,5.455594781168514,TSs56,0.0
crude_protein_priority,5.455594781168514,TSs56A,0.012970144281195617
crude_protein_priority,5.455594781168514,TSs58,2.892352193857479e-16
crude_protein_priority,5.455594781168514,TSs59B,0.05452873391494415
crude_protein_priority,5.455594781168514,TSs5A,5.792087526290079e-16
crude_protein_priority,5.455594781168514,TSs60,0.0
crude_protein_priority,5.455594781168514,TSs60B,9.931866262365753e-17
crude_protein_priority,5.455594781168514,TSs61,0.0
crude_protein_priority,5.455594781168514,TSs63A,1.0916994529595716e-16
crude_protein_priority,5.455594781168514,TSs68,0.04390558129922405
crude_protein_priority,5.455594781168514,TSs7,0.005686654124844937
crude_protein_priority,5.455594781168514,TSs78,0.0
crude_protein_priority,5.455594781168514,TSs82,2.959250104723594e-16
crude_protein_priority,5.455594781168514,TSs9,1.7290643407575923e-16
crude_protein_priority,5.455594781168514,TSs95,8.37899702237321e-18
crude_protein_priority,5.455594781168514,TSs96,0.0077439313307662745
crude_protein_priority,5.455594781168514,TSs98,0.0
crude_protein_priority,8.858667904100823,TSs10,0.05540962845743871
crude_protein_priority,8.858667904100823,TSs104,2.3394454142144544e-16
crude_protein_priority,8.858667904100823,TSs10A,0.01712540003282026
crude_protein_priority,8.858667904100823,TSs11,1.0634852954964445e-16
crude_protein_priority,8.858667904100823,TSs111,2.5859014374595586e-16
crude_protein_priority,8.858667904100823,TSs116,0.0058114519681052084
crude_protein_priority,8.858667904100823,TSs119A,0.04751772491995831
crude_protein_priority,8.858667904100823,TSs120,0.013123684388728248
crude_protein_priority,8.858667904100823,TSs131,0.032142158013535385
crude_protein_priority,8.858667904100823,TSs132,6.836118808376944e-17
crude_protein_priority,8.858667904100823,TSs133,0.0035668392190205686
crude_protein_priority,8.858667904100823,TSs136,1.5071563669638851e-16
crude_protein_priority,8.858667904100823,TSs138B,4.2297583899941087e-17
crude_protein_priority,8.858667904100823,TSs15,1.6857081532846563e-16
crude_protein_priority,8.858667904100823,TSs151B,1.7661515146177082e-15
crude_protein_priority,8.858667904100823,TSs155,2.248758411321093e-16
crude_protein_priority,8.858667904100823,TSs156A,8.589528575131924e-16
crude_protein_priority,8.858667904100823,TSs157A,0.14657332552970456
crude_protein_priority,8.858667904100823,TSs158,0.001290492854774083
crude_protein_priority,8.858667904100823,TSs161,6.129199362610591e-17
crude_protein_priority,8.858667904100823,TSs166,0.00467354722723439
crude_protein_priority,8.858667904100823,TSs168,1.779332148738905e-16
crude_protein_priority,8.858667904100823,TSs195,1.3125996342231903e-16
crude_protein_priority,8.858667904100823,TSs1A,1.6649043058455885e-17
crude_protein_priority,8.858667904100823,TSs2,4.454625664253152e-17
crude_protein_priority,8.858667904100823,TSs201,4.638309098174662e-17
crude_protein_priority,8.858667904100823,TSs209,4.8439533658302046e-17
crude_protein_priority,8.858667904100823,TSs217,1.5766760562767053e-16
crude_protein_priority,8.858667904100823,TSs224,3.0814306997128835e-17
crude_protein_priority,8.858667904100823,TSs22A,0.05837485045076751
crude_protein_priority,8.858667904100823,TSs22B,0.00040643240465079196
crude_protein_priority,8.858667904100823,TSs23,1.5337826308431034e-16
crude_protein_priority,8.858667904100823,TSs24,6.936348292342708e-16
crude_protein_priority,8.858667904100823,TSs266,5.656898010473456e-17
crude_protein_priority,8.858667904100823,TSs269,1.1776210749613326e-16
crude_protein_priority,8.858667904100823,TSs27,3.462919442237497e-17
crude_protein_priority,8.858667904100823,TSs274,2.80785472781564e-17
crude_protein_priority,8.858667904100823,TSs277,2.088780858019919e-17
crude_protein_priority,8.858667904100823,TSs282,0.034615340757636705
crude_protein_priority,8.858667904100823,TSs287,0.004833315666792884
crude_protein_priority,8.858667904100823,TSs291,7.914730061451903e-17
crude_protein_priority,8.858667904100823,TSs293,7.52729750996535e-17
crude_protein_priority,8.858667904100823,TSs294,2.318207185274412e-16
crude_protein_priority,8.858667904100823,TSs296,0.012758489308690207
crude_protein_priority,8.858667904100823,TSs297,0.021807054562362958
crude_protein_priority,8.858667904100823,TSs3,1.9558055630753507e-16
crude_protein_priority,8.858667904100823,TSs30,1.484453899222201e-17
crude_protein_priority,8.858667904100823,TSs303,2.3700451221894615e-16
crude_protein_priority,8.858667904100823,TSs311,1.1183875998180257e-16
crude_protein_priority,8.858667904100823,TSs314A,2.262120669786947e-17
crude_protein_priority,8.858667904100823,TSs314B,5.585263442829523e-17
crude_protein_priority,8.858667904100823,TSs317,0.018718591964929452
crude_protein_priority,8.858667904100823,TSs325,0.05940444100314468
crude_protein_priority,8.858667904100823,TSs33,0.001224015259537314
crude_protein_priority,8.858667904100823,TSs331,0.0425831842485837
crude_protein_priority,8.858667904100823,TSs333,0.028171406613865135
crude_protein_priority,8.858667904100823,TSs334,0.04533278145259799
crude_protein_priority,8.858667904100823,TSs336,2.36157216709002e-16
crude_protein_priority,8.858667904100823,TSs338,1.2876860525533293e-16
crude_protein_priority,8.858667904100823,TSs357,0.01125503025478881
crude_protein_priority,8.858667904100823,TSs358,4.479442444876571e-16
crude_protein_priority,8.858667904100823,TSs361,0.021327306459024267
crude_protein_priority,8.858667904100823,TSs363,9.205141166794718e-17
crude_protein_priority,8.858667904100823,TSs365,0.017217106259599876
crude_protein_priority,8.858667904100823,TSs368,2.6804448768829105e-17
crude_protein_priority,8.858667904100823,TSs371,6.1747951019057e-17
crude_protein_priority,8.858667904100823,TSs378,2.530108969584569e-17
crude_protein_priority,8.858667904100823,TSs38,0.040015651327747495
crude_protein_priority,8.858667904100823,TSs383,3.69594579041642e-16
crude_protein_priority,8.858667904100823,TSs3A,1.9673725305403922e-16
crude_protein_priority,8.858667904100823,TSs4,1.4842162269056915e-17
crude_protein_priority,8.858667904100823,TSs417,5.491644854840756e-17
crude_protein_priority,8.858667904100823,TSs44C,4.2839738314329755e-17
crude_protein_priority,8.858667904100823,TSs48,6.21352643030905e-17
crude_protein_priority,8.858667904100823,TSs49,0.04596980202692008
crude_protein_priority,8.858667904100823,TSs49A,0.023495710912901233
crude_protein_priority,8.858667904100823,TSs51,2.3473466687941512e-17
crude_protein_priority,8.858667904100823,TSs53,3.483726654757963e-17
